id	type	license	datasetID	basisOfRecord	occurrenceID	occurrenceRemarks	sex	lifeStage	reproductiveCondition	organismName	samplingProtocol	eventDateRange	decimalLatitude	decimalLongitude	geodeticDatum	scientificNameID	scientificName	taxonRank	footprintWKT
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-11					IdCoy_P3_1		2005-01-11T00:00:00Z/2005-01-11T23:55:00Z	43.797049	-112.685751	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7149700933093 43.77021410167784, -112.7370995019888 43.77536160002814, -112.7433209039376 43.78064850688755, -112.7433506029229 43.78067740572611, -112.7433262038677 43.78073020640271, -112.7042314848826 43.80588680727003, -112.7036258845019 43.80621710685229, -112.6552794655948 43.80813210214185, -112.64806226319 43.8054846079348, -112.6293652568316 43.79742100284916, -112.6211636549929 43.79347630296297, -112.6184697537968 43.78881210224525, -112.6202061549163 43.78752240337263, -112.7149700933093 43.77021410167784))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-12					IdCoy_P3_1		2005-01-12T00:00:00Z/2005-01-12T23:55:00Z	43.802583	-112.667896	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6194239543735 43.78922129659392, -112.664401469891 43.79897600179553, -112.680105875758 43.80263430580231, -112.6824202771135 43.80349410600441, -112.6837702773637 43.80434880740847, -112.6823736760371 43.80571020403649, -112.6753286741363 43.80703570525704, -112.6701900725371 43.80672711024364, -112.6681577709881 43.8065957065696, -112.6491236647056 43.80445270821629, -112.6402780608383 43.80269130229314, -112.6237141549152 43.79504929706825, -112.6216141555133 43.79328519975373, -112.6206919547168 43.79230319709144, -112.6193480545476 43.78925300283517, -112.6194239543735 43.78922129659392))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-13					IdCoy_P3_1		2005-01-13T00:00:00Z/2005-01-13T23:55:00Z	43.799439	-112.684685	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6246591567086 43.7873795996296, -112.6314994599867 43.78762880347884, -112.6400780629208 43.78800909867992, -112.7231839944931 43.79560161005386, -112.722806994137 43.79648320700758, -112.7141883887891 43.80428211159705, -112.7019475845646 43.80731630794903, -112.6483380636868 43.80627770527968, -112.6332380590084 43.79978180078544, -112.6228361554776 43.79468570492133, -112.6197283545218 43.79057489996792, -112.6193191550884 43.78964880032925, -112.6193927539389 43.78927769670922, -112.6194158551379 43.7892591008199, -112.6220533561206 43.78753880109588, -112.6246591567086 43.7873795996296))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-14					IdCoy_P3_1		2005-01-14T00:00:00Z/2005-01-14T23:55:00Z	43.790523	-112.711503	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.725344196755 43.77209300105155, -112.7285666988654 43.77308070123378, -112.7302164992208 43.77383740378329, -112.7325958998732 43.77511459887496, -112.733930100152 43.77608850152347, -112.7429331026472 43.78510350663994, -112.7427309030826 43.78568550876172, -112.742039802742 43.78638990641144, -112.7408309018235 43.78756710351568, -112.7121636876122 43.81141301280236, -112.6990566819198 43.81222050846098, -112.6776855736817 43.81103320766479, -112.6378622606209 43.80151240739733, -112.6326861581761 43.79930850522133, -112.6222033555539 43.79426129864191, -112.6205505541416 43.79282710110149, -112.6157236535861 43.78773070038648, -112.6104675518955 43.78154769459592, -112.6104661517117 43.78144879967491, -112.725344196755 43.77209300105155))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-15					IdCoy_P3_1		2005-01-15T00:00:00Z/2005-01-15T23:55:00Z	43.789761	-112.671412	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.708588990011 43.77798320293626, -112.7101177902181 43.7782521052498, -112.7139825916862 43.77945100205412, -112.7192827936888 43.78121070695985, -112.7192530937502 43.78156800567092, -112.7192450941114 43.78161850162322, -112.6817686763854 43.80073210320864, -112.6757294749107 43.80177490769962, -112.6150547533463 43.78919490113654, -112.6062072506906 43.7840476998249, -112.6104366514604 43.78145909251666, -112.708588990011 43.77798320293626))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-16					IdCoy_P3_1		2005-01-16T00:00:00Z/2005-01-16T23:55:00Z	43.794822	-112.695809	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7291327986567 43.77754549988061, -112.7304508989816 43.77797710661621, -112.7337922999126 43.7812074019207, -112.7412598014966 43.79135320788961, -112.7418651019467 43.79301910330153, -112.7418976017184 43.79601570864068, -112.7411142007344 43.79809380738469, -112.7372097994386 43.79992820931064, -112.6607752667444 43.82179161192888, -112.6596708663178 43.82118801172325, -112.6581541653352 43.82023180630909, -112.6419072619339 43.79979550772381, -112.6426575626774 43.79908300454868, -112.6444819633885 43.79802660658046, -112.7268939967906 43.77782990405896, -112.7291327986567 43.77754549988061))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-17					IdCoy_P3_1		2005-01-17T00:00:00Z/2005-01-17T23:55:00Z	43.800505	-112.677244	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7187383943575 43.77253070087028, -112.7283550979518 43.77690910033185, -112.7311566988268 43.77849930701085, -112.7325164996734 43.78039380594826, -112.7325814996721 43.78150320778469, -112.6916775808159 43.80328601055334, -112.6665130702013 43.81092491069294, -112.6473900641044 43.80063050546113, -112.7109486917154 43.775427400514, -112.7187383943575 43.77253070087028))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-18					IdCoy_P3_1		2005-01-18T00:00:00Z/2005-01-18T23:55:00Z	43.790485	-112.731250	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.733850299337 43.78369800059426, -112.7458867040974 43.78432660384781, -112.7466062037407 43.78592350948382, -112.7459292041688 43.78836070439883, -112.7234583938718 43.79907100947234, -112.7110366878479 43.80198771113479, -112.7117808894438 43.7984988038226, -112.7283019961867 43.78622210044018, -112.733850299337 43.78369800059426))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-19					IdCoy_P3_1		2005-01-19T00:00:00Z/2005-01-19T23:55:00Z	43.798202	-112.701211	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7265289964982 43.77899020522556, -112.7270200968907 43.77921070251622, -112.7272180969443 43.77931800467564, -112.7272586975628 43.78021880331833, -112.7276147960465 43.79625820707793, -112.725615294729 43.79776680515617, -112.6858289762971 43.82665301546808, -112.6715291699931 43.82732821585451, -112.6673680686898 43.82648770887815, -112.6655539681003 43.82531710946347, -112.6580708656112 43.82022411058372, -112.6410616614013 43.80235409976032, -112.639826660668 43.80100740645454, -112.638525060728 43.79955630257459, -112.6385905612532 43.7994874035608, -112.7265289964982 43.77899020522556))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-20					IdCoy_P3_1		2005-01-20T00:00:00Z/2005-01-20T23:55:00Z	43.806956	-112.686599	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6928108816319 43.80390961016978, -112.6949152813242 43.80425710591376, -112.6995222832586 43.80529300507861, -112.7002755839443 43.8054624107052, -112.7005147832756 43.80558460482511, -112.6999439832523 43.80586101135213, -112.6981808829488 43.80639770955835, -112.6957189817927 43.80690321100458, -112.6767177740633 43.80969051082482, -112.6761525743354 43.80795380669682, -112.6762130741771 43.80718050502104, -112.6928108816319 43.80390961016978))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-21					IdCoy_P3_1		2005-01-21T00:00:00Z/2005-01-21T23:55:00Z	43.800185	-112.718831	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.72427509672 43.77135879888607, -112.7307652998331 43.77342240451546, -112.7319275994046 43.77442820565997, -112.7328125991912 43.77525050068297, -112.7427490022618 43.78541960648263, -112.7391516985539 43.8038285061821, -112.7311522956397 43.81190990883182, -112.6989764807269 43.82203990924962, -112.6873366774554 43.81884880834046, -112.72427509672 43.77135879888607))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-22					IdCoy_P3_1		2005-01-22T00:00:00Z/2005-01-22T23:55:00Z	43.815864	-112.693732	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7031730856936 43.79652210567414, -112.705367787065 43.79710630917963, -112.7078502872646 43.79856710473479, -112.7108780878742 43.80267910849023, -112.7103766874174 43.80565101246388, -112.7061739847917 43.81630271303277, -112.7009916824081 43.82146960852672, -112.7001505812322 43.82196320927385, -112.6980433809587 43.82179911327649, -112.6943494801724 43.82059461507089, -112.6742250734734 43.80697350501718, -112.6742094736104 43.80696101144386, -112.6741952731601 43.80694801116579, -112.6729539735636 43.8056766088965, -112.6739039742609 43.80388100689592, -112.6794047760154 43.80002680835123, -112.684029477819 43.7986996043036, -112.6873564795222 43.79794300302985, -112.6943552822819 43.79678660547677, -112.7031730856936 43.79652210567414))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-23					IdCoy_P3_1		2005-01-23T00:00:00Z/2005-01-23T23:55:00Z	43.808892	-112.703271	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7366722997902 43.78688490278699, -112.7366751005231 43.78708820804395, -112.7356300993426 43.78930271005836, -112.7343391991439 43.79071880743013, -112.7048369838489 43.81805270935485, -112.6976283813909 43.82122131410099, -112.6967652805788 43.8213638143324, -112.6766727727382 43.8220163141088, -112.672693371656 43.8218182095551, -112.672181471319 43.81981571391785, -112.6718986713654 43.81786130988248, -112.6740580726553 43.80770210541311, -112.6742247729523 43.80692710460233, -112.6742314739558 43.80690681122164, -112.6742630733239 43.80686320268864, -112.6842750774727 43.80275550859442, -112.7366722997902 43.78688490278699))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-24					IdCoy_P3_1		2005-01-24T00:00:00Z/2005-01-24T23:56:00Z	43.790270	-112.719451	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7620462119247 43.76685070261534, -112.7605559110999 43.76993709954451, -112.7522931058404 43.78543820244246, -112.7499384056669 43.7893007038676, -112.7459887031114 43.79424180472681, -112.6954375816509 43.80378930621097, -112.6864325787004 43.80248551066698, -112.6777105751972 43.8007416032018, -112.6762397753451 43.8003063085426, -112.6752241740866 43.7997391078633, -112.6740989743973 43.79902050471043, -112.674078074857 43.79897800751317, -112.6744864743016 43.79770070573451, -112.7079122894279 43.78232020195807, -112.7620462119247 43.76685070261534))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-25					IdCoy_P3_1		2005-01-25T00:00:00Z/2005-01-25T23:55:00Z	43.809441	-112.687669	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6818450773125 43.80099430863309, -112.6841639777173 43.80104430865237, -112.6873372795684 43.80167660873568, -112.6977275813454 43.82065241356785, -112.6977266805818 43.82066161065183, -112.6976605808583 43.82077681283093, -112.6929427784899 43.82372820970465, -112.6856669760113 43.82500631134781, -112.6825027748631 43.82539351318813, -112.6798586742981 43.8253999164783, -112.6697705703022 43.82434571141604, -112.6593322667113 43.82073631041367, -112.6579419659832 43.82016631400212, -112.6577022663265 43.81699630684441, -112.6583508671957 43.8118543046732, -112.6587391677891 43.80891800729812, -112.6595425679609 43.8058521037153, -112.661627568505 43.80424070491419, -112.6818450773125 43.80099430863309))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-26					IdCoy_P3_1		2005-01-26T00:00:00Z/2005-01-26T23:55:00Z	43.799845	-112.708704	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7220016940779 43.78765520824776, -112.7272344958504 43.78983800819093, -112.7281091948058 43.80836050975193, -112.7273311942586 43.81083160877483, -112.7261269937149 43.8129602145918, -112.7164936878326 43.8271768126155, -112.7112300847888 43.83135521350033, -112.667415269029 43.8249927153617, -112.6722905717362 43.81221681095548, -112.6743433729723 43.80967880867074, -112.6867347794731 43.80045020300683, -112.7220016940779 43.78765520824776))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-27					IdCoy_P3_1		2005-01-27T00:00:00Z/2005-01-27T23:55:00Z	43.803065	-112.704313	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7076383896234 43.78260630004407, -112.7099355898829 43.78303600331061, -112.7128080909834 43.78469320642978, -112.715388991357 43.78645520485397, -112.7190480929529 43.79208740512406, -112.7204202926321 43.79679380818737, -112.7204252928313 43.79682930634397, -112.7202350922153 43.79921130490156, -112.7193583921333 43.80136681194581, -112.6947664788872 43.82848851421677, -112.6941416782149 43.82875071003328, -112.6921739786448 43.82889681805366, -112.6727752717093 43.82222851239997, -112.6725625713814 43.82207300934914, -112.6827216779868 43.79903180350425, -112.6904152814183 43.78951849999147, -112.6929508822516 43.7871826988026, -112.7076383896234 43.78260630004407))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-28					IdCoy_P3_1		2005-01-28T00:00:00Z/2005-01-28T23:55:00Z	43.793250	-112.728038	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7361573012432 43.77561300552374, -112.751334006743 43.77875710227461, -112.7496212054661 43.78211740345223, -112.702670283247 43.82371301427057, -112.6992727810521 43.82554991358543, -112.6956961796905 43.82646991130661, -112.6957239798834 43.82638571102849, -112.7162302919648 43.78666460169119, -112.7267030969615 43.77764879886159, -112.7331147995815 43.77593020626838, -112.7361573012432 43.77561300552374))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-29					IdCoy_P3_1		2005-01-29T00:00:00Z/2005-01-29T23:55:00Z	43.804601	-112.695024	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7248275954599 43.78962350783047, -112.7248805954154 43.78964100318386, -112.7269044950009 43.79350050919509, -112.7264619948484 43.79407130266235, -112.6812577736867 43.83063351633047, -112.6812272731638 43.83063961041407, -112.6811383734806 43.83057461590511, -112.658828367734 43.81084351140749, -112.6562605664796 43.80847910202242, -112.6567161670437 43.80571770266405, -112.6589022677833 43.79964880432952, -112.6777752763351 43.7909980016499, -112.7248275954599 43.78962350783047))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-30					IdCoy_P3_1		2005-01-30T00:01:00Z/2005-01-30T23:55:00Z	43.800640	-112.710008	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7417348033494 43.77652769973331, -112.7491287059186 43.77678660172971, -112.7491403063021 43.77684300326583, -112.746270104272 43.78484990837744, -112.7457201042 43.78575990432729, -112.7017302809144 43.83573661394588, -112.6965114784957 43.83743351568366, -112.6841452739991 43.84013321177148, -112.6791650717405 43.83995491793368, -112.6719989690326 43.83814571202434, -112.6362158591987 43.7984479987522, -112.7205869946477 43.77984550197757, -112.7294316988652 43.7780980069146, -112.7417348033494 43.77652769973331))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-01-31					IdCoy_P3_1		2005-01-31T00:00:00Z/2005-01-31T23:55:00Z	43.813169	-112.682645	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.6782430761497 43.79313179959141, -112.7091233883068 43.79777550926185, -112.709221987453 43.79791320384928, -112.7193983900517 43.81286801147935, -112.7211233900623 43.81619491030589, -112.7225386914188 43.81963431404137, -112.7212527904933 43.82195071569261, -112.7179447885186 43.82700301249518, -112.7145527860815 43.82991411609422, -112.7109852850516 43.83168991544367, -112.7061769823967 43.83347661230312, -112.7019275815937 43.83383911837889, -112.6989966802268 43.83406271334869, -112.6894175763108 43.83116101583681, -112.6581516660336 43.82023850527055, -112.6576986663674 43.81787800443638, -112.6658216702591 43.80228680399333, -112.6694783729455 43.79552130035953, -112.6731355745277 43.7943438051605, -112.6782430761497 43.79313179959141))
IDCoy_P3_1:deployment1	occurrence	https://creativecommons.org/publicdomain/zero/1.0/	doi:10.5441/001/1.7d8301h2	MachineObservation	IDCoy_P3_1:deployment1:2005-02-01					IdCoy_P3_1		2005-02-01T00:00:00Z/2005-02-01T23:55:00Z	43.803259	-112.708238	WGS84	TSN 180599 (itis.gov)	Canis latrans	species	POLYGON ((-112.7267639970946 43.77477320000683, -112.7305475989009 43.77638990445757, -112.7335376001071 43.77835990062585, -112.7426787031009 43.78569050965008, -112.7444384025829 43.79535931185313, -112.74339730101 43.79942430634567, -112.7358444973933 43.80902130915966, -112.7229641905923 43.82365851290529, -112.7171389887221 43.82493631727503, -112.6884544769124 43.81958570980812, -112.6713780713958 43.81539680680122, -112.6696044704867 43.81451350527369, -112.6647797701144 43.80611210314921, -112.6716422733818 43.79999850875681, -112.6723405732104 43.79942820842671, -112.6759339755389 43.79727430016671, -112.7123269907037 43.77902159847405, -112.716889193257 43.77700989888488, -112.7267639970946 43.77477320000683))
